                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.044555,               0.044555,               0.044555
                     13,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.04406,                0.04406,                0.04406
                     14,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.043565,               0.043565,               0.043565
                     15,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.04307,                0.04307,                0.04307
                     16,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.042575,               0.042575,               0.042575
                     17,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.04208,                0.04208,                0.04208
                     18,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.041585,               0.041585,               0.041585
                     19,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.04109,                0.04109,                0.04109
                     20,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.040595,               0.040595,               0.040595
                     21,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                 0.0401,                 0.0401,                 0.0401
                     22,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.039605,               0.039605,               0.039605
                     23,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03911,                0.03911,                0.03911
                     24,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.038615,               0.038615,               0.038615
                     25,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03812,                0.03812,                0.03812
                     26,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.037625,               0.037625,               0.037625
                     27,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03713,                0.03713,                0.03713
                     28,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.036635,               0.036635,               0.036635
                     29,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03614,                0.03614,                0.03614
                     30,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.035645,               0.035645,               0.035645
                     31,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03515,                0.03515,                0.03515
                     32,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.034655,               0.034655,               0.034655
                     33,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03416,                0.03416,                0.03416
                     34,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.033665,               0.033665,               0.033665
                     35,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03317,                0.03317,                0.03317
                     36,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.032675,               0.032675,               0.032675
                     37,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03218,                0.03218,                0.03218
                     38,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.031685,               0.031685,               0.031685
                     39,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.03119,                0.03119,                0.03119
                     40,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.030695,               0.030695,               0.030695
                     41,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                 0.0302,                 0.0302,                 0.0302
                     42,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.029705,               0.029705,               0.029705
                     43,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.02921,                0.02921,                0.02921
                     44,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.028715,               0.028715,               0.028715
                     45,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.02822,                0.02822,                0.02822
                     46,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.027725,               0.027725,               0.027725
                     47,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.02723,                0.02723,                0.02723
                     48,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.026735,               0.026735,               0.026735
                     49,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.02624,                0.02624,                0.02624
                     50,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,               0.025745,               0.025745,               0.025745
                     51,                    nan,                    nan,                    nan,                0.00068,                0.16912,                0.00057,                0.00015,                      0,                    nan,                      0,                0.02525,                0.02525,                0.02525
