                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                  2.501,                  2.935,                 2.6424,                0.12522,                0.16176,                0.05086,                0.00945,                 2.9635,                 3.1894,                 2.5574,                0.04505,                0.04505,                0.04505
                     12,                 2.4312,                 2.7935,                 2.5584,                0.40568,                0.08824,                0.08933,                0.01829,                 2.9267,                 3.1039,                 2.4475,               0.044555,               0.044555,               0.044555
                     13,                 2.3897,                 2.7769,                 2.5566,                0.09505,                0.19118,                0.05713,                0.01286,                 3.0075,                 2.8723,                 2.5811,                0.04406,                0.04406,                0.04406
                     14,                 2.3628,                 2.6889,                 2.5271,                0.04706,                0.31618,                0.06131,                0.01251,                 2.9616,                 3.5797,                 2.4642,               0.043565,               0.043565,               0.043565
                     15,                 2.3276,                 2.6441,                 2.4728,                0.05915,                0.02941,                0.00999,                0.00237,                 3.6519,                 3.8989,                  3.372,                0.04307,                0.04307,                0.04307
                     16,                 2.2999,                 2.5625,                 2.4592,                0.00247,                0.07353,                0.00134,                 0.0005,                 2.7132,                 5.0783,                 2.2706,               0.042575,               0.042575,               0.042575
                     17,                 2.2421,                 2.4733,                 2.4123,                0.21456,                0.17647,                0.11833,                0.02976,                 2.6976,                 3.0508,                 2.3146,                0.04208,                0.04208,                0.04208
                     18,                 2.1956,                 2.4335,                 2.3791,                0.31584,                0.15441,                0.12382,                0.03661,                 2.8256,                 3.2098,                 2.4948,               0.041585,               0.041585,               0.041585
                     19,                 2.1605,                 2.5437,                 2.3122,                0.00734,                   0.25,                 0.0049,                 0.0012,                 3.1667,                 4.3179,                 2.7781,                0.04109,                0.04109,                0.04109
                     20,                 2.1688,                 2.3012,                 2.3108,                0.21131,                0.13971,                0.15614,                0.04021,                 2.5746,                 3.0771,                 2.2658,               0.040595,               0.040595,               0.040595
                     21,                 2.0987,                  2.307,                 2.2585,                0.37843,                0.29412,                0.23925,                0.07076,                 2.7447,                 5.2292,                 2.4739,                 0.0401,                 0.0401,                 0.0401
                     22,                   2.12,                 2.2429,                 2.2881,                0.00458,                0.11765,                0.00572,                0.00115,                  3.747,                 4.0442,                 2.9411,               0.039605,               0.039605,               0.039605
                     23,                 2.0917,                 2.2933,                 2.2479,                0.18203,                0.13971,                0.09018,                0.01828,                 2.8965,                 3.7245,                 2.4972,                0.03911,                0.03911,                0.03911
                     24,                 2.0361,                 2.1755,                 2.2089,                 0.2296,                0.20588,                0.12576,                 0.0346,                  2.526,                 3.7189,                  2.338,               0.038615,               0.038615,               0.038615
                     25,                 1.9894,                 2.1035,                 2.1921,                0.16029,                0.22059,                0.07965,                0.01658,                 2.6818,                 4.2085,                 2.3869,                0.03812,                0.03812,                0.03812
                     26,                 2.0272,                 2.1862,                 2.1546,                0.34111,                0.38971,                 0.2837,                0.09278,                 2.1393,                 2.5866,                 1.9694,               0.037625,               0.037625,               0.037625
                     27,                 2.0415,                 2.2032,                 2.1537,                0.26928,                0.22794,                0.14354,                0.02535,                 2.8384,                   3.15,                 2.4499,                0.03713,                0.03713,                0.03713
                     28,                 1.9827,                 2.1371,                 2.0947,                0.32543,                   0.25,                0.17741,                0.06258,                 2.3779,                 3.3347,                 2.2908,               0.036635,               0.036635,               0.036635
                     29,                 1.9685,                 2.1007,                 2.0994,                0.32281,                0.16826,                0.10745,                0.03075,                 2.8698,                 3.3873,                  2.403,                0.03614,                0.03614,                0.03614
                     30,                 1.9997,                 2.0969,                  2.116,                0.23501,                0.18382,                0.11671,                0.03312,                 2.8649,                 2.8369,                 2.4294,               0.035645,               0.035645,               0.035645
                     31,                 1.9928,                 2.1095,                 2.1038,                0.17849,                0.22059,                0.12698,                0.02412,                 3.1258,                 2.8586,                 2.7297,                0.03515,                0.03515,                0.03515
                     32,                 1.9486,                 2.0277,                 2.0497,                 0.2639,                0.11765,                0.11772,                0.03569,                 2.5878,                 3.3934,                 2.1847,               0.034655,               0.034655,               0.034655
                     33,                 2.0275,                 2.1707,                 2.1095,                0.39276,                0.03676,                0.03445,                0.00482,                 2.6826,                 4.2346,                 2.4532,                0.03416,                0.03416,                0.03416
                     34,                 1.8774,                 2.0307,                 2.0136,                0.22683,                0.26471,                0.16092,                0.04618,                 2.9565,                 2.5943,                 2.5645,               0.033665,               0.033665,               0.033665
                     35,                 1.9152,                 1.9773,                 2.0267,                0.39908,                0.36765,                0.32745,                0.11498,                 2.3584,                 3.9671,                 2.1782,                0.03317,                0.03317,                0.03317
                     36,                 1.9129,                 2.0364,                 1.9853,                0.14688,                 0.1823,                0.07604,                0.02725,                 3.2947,                   3.63,                 3.0099,               0.032675,               0.032675,               0.032675
                     37,                 1.8912,                 2.0023,                 2.0113,                0.20733,                0.25965,                0.13368,                0.02795,                 2.4179,                 3.7674,                 2.1419,                0.03218,                0.03218,                0.03218
                     38,                 1.8501,                 1.9521,                 1.9619,                0.12163,                0.08088,                 0.0346,                0.00966,                 3.1851,                  3.939,                 2.6282,               0.031685,               0.031685,               0.031685
                     39,                 1.8679,                 1.9342,                 1.9619,                0.13497,                0.08824,                0.02919,                0.00457,                 3.9348,                 5.6468,                 4.0645,                0.03119,                0.03119,                0.03119
                     40,                 1.8691,                 1.8909,                 1.9651,                0.10515,                0.09559,                0.07364,                0.02293,                 2.9722,                 2.9764,                 2.5938,               0.030695,               0.030695,               0.030695
                     41,                 1.8467,                  1.909,                 1.9462,                0.41786,                0.35294,                 0.3555,                0.13432,                 2.1715,                 2.2119,                 2.1594,                 0.0302,                 0.0302,                 0.0302
                     42,                 1.8262,                 1.8778,                 1.9037,                0.10822,                0.21324,                0.05546,                0.01215,                 3.1642,                 3.5803,                 2.8956,               0.029705,               0.029705,               0.029705
                     43,                 1.8689,                 1.8747,                 1.9716,                0.28329,                0.22794,                0.20007,                0.07145,                 2.7099,                 3.0719,                 2.2851,                0.02921,                0.02921,                0.02921
                     44,                 1.7741,                 1.8441,                 1.9074,                0.42511,                0.38971,                 0.3878,                0.18198,                 1.9558,                 2.1743,                 1.8121,               0.028715,               0.028715,               0.028715
                     45,                 1.7881,                 1.8261,                 1.8704,                0.39355,                0.36265,                0.30627,                0.08342,                 2.5316,                 2.7376,                 2.3218,                0.02822,                0.02822,                0.02822
                     46,                 1.7755,                 1.7298,                 1.8342,                0.20233,                0.27941,                0.13155,                0.03838,                 2.7782,                 2.7472,                 2.4171,               0.027725,               0.027725,               0.027725
                     47,                 1.7893,                 1.7908,                 1.8633,                0.20062,                0.27497,                0.12606,                0.03563,                 2.1652,                  3.315,                 1.9974,                0.02723,                0.02723,                0.02723
                     48,                 1.7939,                 1.7408,                 1.8698,                0.27699,                0.13235,                 0.0901,                0.03038,                 2.6062,                 3.4855,                 2.5825,               0.026735,               0.026735,               0.026735
                     49,                 1.7323,                 1.7375,                  1.807,                0.46179,                0.28676,                0.25776,                0.07789,                 2.7085,                 2.6193,                 2.2123,                0.02624,                0.02624,                0.02624
                     50,                   1.74,                 1.7149,                 1.8302,                0.31346,                  0.125,                0.11615,                0.02852,                 3.1223,                 3.3363,                  2.954,               0.025745,               0.025745,               0.025745
                     51,                 1.7342,                 1.7018,                 1.7975,                0.26408,                   0.25,                0.16548,                0.05688,                 2.7455,                 2.4744,                 2.4417,                0.02525,                0.02525,                0.02525
                     52,                 1.7494,                 1.7075,                 1.8333,                0.40562,                0.40441,                0.34155,                0.14606,                 2.2417,                 2.2108,                 2.1948,               0.024755,               0.024755,               0.024755
                     53,                 1.7235,                 1.6823,                 1.7919,                0.41687,                0.36765,                0.33461,                0.12997,                 2.4145,                 2.2398,                 2.3651,                0.02426,                0.02426,                0.02426
                     54,                 1.6976,                 1.6331,                 1.7742,                0.17275,                0.11765,                0.09794,                0.04157,                 2.4812,                 3.1344,                  2.232,               0.023765,               0.023765,               0.023765
                     55,                 1.7319,                 1.6799,                 1.7867,                0.57567,                0.38971,                0.45459,                0.20008,                 2.0851,                 2.1554,                 2.0736,                0.02327,                0.02327,                0.02327
                     56,                 1.7079,                 1.6498,                 1.7835,                0.43593,                0.31618,                 0.2963,                0.11465,                 2.4341,                 2.2504,                 2.2633,               0.022775,               0.022775,               0.022775
                     57,                 1.6725,                 1.5852,                 1.7567,                0.59286,                0.30882,                0.34977,                0.12476,                 2.6202,                 2.2993,                 2.3217,                0.02228,                0.02228,                0.02228
                     58,                 1.6786,                 1.6256,                  1.744,                0.46156,                0.31618,                 0.2849,                0.09558,                 2.2511,                 2.5348,                 1.9593,               0.021785,               0.021785,               0.021785
                     59,                 1.6894,                 1.6274,                 1.7605,                0.36184,                0.14706,                0.14253,                0.05419,                 2.3113,                 3.3205,                 2.2108,                0.02129,                0.02129,                0.02129
                     60,                 1.7106,                 1.6383,                 1.7657,                0.15691,                0.30882,                0.11967,                0.04016,                 3.0292,                 3.4413,                 2.6965,               0.020795,               0.020795,               0.020795
                     61,                 1.6883,                  1.593,                 1.7643,                0.60011,                0.43382,                0.41129,                0.12882,                  2.585,                 2.2306,                 2.1191,                 0.0203,                 0.0203,                 0.0203
                     62,                 1.6574,                 1.5369,                 1.7239,                0.49555,                0.33088,                0.36542,                0.13427,                 2.5028,                 2.1258,                 2.1455,               0.019805,               0.019805,               0.019805
                     63,                 1.6232,                 1.5166,                  1.689,                0.47297,                0.34315,                0.38954,                 0.1926,                 2.1072,                 2.4866,                 1.8488,                0.01931,                0.01931,                0.01931
                     64,                 1.6187,                 1.4852,                 1.6958,                0.46716,                0.48994,                0.47161,                0.23045,                 1.8897,                 2.0677,                  1.828,               0.018815,               0.018815,               0.018815
                     65,                 1.6341,                 1.5393,                 1.7394,                0.78267,                0.47794,                0.58168,                0.30249,                 1.9383,                  1.712,                  1.784,                0.01832,                0.01832,                0.01832
                     66,                 1.6245,                 1.5103,                 1.6946,                0.69075,                0.41176,                0.50785,                0.27666,                  1.815,                  1.908,                 1.7042,               0.017825,               0.017825,               0.017825
                     67,                 1.6251,                 1.5103,                  1.712,                0.61282,                0.47716,                0.49374,                0.22944,                 2.0081,                 1.9015,                 1.8983,                0.01733,                0.01733,                0.01733
                     68,                 1.6173,                 1.5164,                 1.6941,                 0.5916,                0.44118,                0.48512,                0.25034,                 1.9485,                 1.8086,                 1.8019,               0.016835,               0.016835,               0.016835
                     69,                 1.6552,                 1.5211,                 1.7466,                0.50981,                0.38971,                0.41666,                0.20213,                 1.9747,                 2.0014,                 1.7832,                0.01634,                0.01634,                0.01634
                     70,                 1.5859,                 1.4895,                 1.6551,                0.52184,                0.24265,                0.32899,                0.10424,                 2.6381,                 2.4426,                 2.1993,               0.015845,               0.015845,               0.015845
                     71,                 1.5994,                 1.4649,                 1.6806,                0.48591,                0.38971,                0.44979,                0.23137,                 1.9021,                 1.9201,                 1.7331,                0.01535,                0.01535,                0.01535
                     72,                 1.5544,                  1.429,                 1.6471,                0.38694,                0.44853,                0.34328,                0.10501,                 2.5684,                 2.0858,                 2.0583,               0.014855,               0.014855,               0.014855
                     73,                 1.5818,                 1.4364,                 1.6706,                0.59193,                0.49265,                0.50993,                0.20326,                 2.2032,                 2.0527,                  2.059,                0.01436,                0.01436,                0.01436
                     74,                 1.5687,                 1.4337,                 1.6385,                0.69342,                0.44904,                0.53115,                0.22032,                 2.2283,                 1.7995,                 1.8905,               0.013865,               0.013865,               0.013865
                     75,                 1.5589,                 1.4439,                 1.6226,                0.64029,                0.29412,                0.39643,                0.19386,                 1.9639,                 2.7231,                 1.7199,                0.01337,                0.01337,                0.01337
                     76,                 1.5181,                  1.356,                 1.5967,                0.58592,                0.45588,                 0.5293,                0.29075,                 1.8031,                 1.6101,                 1.7222,               0.012875,               0.012875,               0.012875
                     77,                 1.5215,                 1.4015,                 1.5982,                0.49456,                0.41176,                0.38246,                0.13804,                 2.4591,                 2.0604,                 1.8452,                0.01238,                0.01238,                0.01238
                     78,                  1.542,                 1.3964,                 1.6201,                0.62576,                0.36765,                0.43588,                0.15273,                   2.35,                 2.1014,                 2.1395,               0.011885,               0.011885,               0.011885
                     79,                  1.557,                 1.4123,                 1.6079,                0.28481,                0.19034,                 0.1496,                0.04558,                 2.8854,                 2.5947,                 2.2398,                0.01139,                0.01139,                0.01139
                     80,                 1.5305,                 1.3613,                 1.6011,                0.72607,                0.41912,                0.55968,                0.28031,                 1.8688,                 1.5834,                 1.6287,               0.010895,               0.010895,               0.010895
                     81,                 1.5209,                 1.3849,                 1.5767,                0.69391,                0.45588,                0.52025,                0.22461,                 2.1028,                 1.8187,                 1.6878,                 0.0104,                 0.0104,                 0.0104
                     82,                 1.4947,                 1.3434,                 1.5708,                0.67479,                0.43382,                0.50746,                0.21455,                 2.0658,                  1.817,                 1.7553,               0.009905,               0.009905,               0.009905
                     83,                 1.5032,                   1.35,                  1.584,                0.76655,                0.43459,                0.56222,                0.23228,                  2.156,                 1.7421,                 1.6631,                0.00941,                0.00941,                0.00941
                     84,                 1.5025,                  1.308,                 1.5693,                0.66001,                0.50735,                0.57983,                0.26592,                 1.9961,                 1.6787,                 1.7098,               0.008915,               0.008915,               0.008915
                     85,                 1.5075,                 1.3223,                 1.5715,                0.74342,                0.56618,                0.65671,                0.37157,                 1.5572,                 1.5838,                 1.4329,                0.00842,                0.00842,                0.00842
                     86,                 1.4617,                 1.2865,                 1.5582,                0.67556,                0.52056,                0.61921,                0.35044,                 1.6334,                 1.4998,                 1.5223,               0.007925,               0.007925,               0.007925
                     87,                 1.4532,                 1.2718,                 1.5425,                0.90155,                0.50735,                0.63782,                0.37519,                 1.6583,                 1.4782,                 1.4868,                0.00743,                0.00743,                0.00743
                     88,                 1.4627,                 1.3147,                 1.5392,                0.73479,                0.46857,                0.56861,                0.30939,                 1.8413,                 1.6875,                 1.5809,               0.006935,               0.006935,               0.006935
                     89,                 1.4389,                 1.2811,                  1.534,                0.62408,                0.55882,                0.62003,                0.33558,                 1.7309,                 1.5839,                 1.4714,                0.00644,                0.00644,                0.00644
                     90,                 1.4112,                 1.2145,                 1.5362,                0.79309,                0.59186,                0.64012,                0.35291,                 1.5661,                 1.9412,                 1.4902,               0.005945,               0.005945,               0.005945
                     91,                 1.3355,                 1.0952,                 1.4953,                 0.6855,                0.65711,                0.69106,                0.39923,                 1.5697,                 1.3028,                 1.4581,                0.00545,                0.00545,                0.00545
                     92,                   1.33,                 1.0747,                 1.4864,                0.75135,                0.59993,                0.70397,                0.41998,                 1.5467,                 1.3348,                 1.4423,               0.004955,               0.004955,               0.004955
                     93,                 1.3331,                 1.0228,                  1.497,                0.77358,                 0.5527,                0.68718,                0.39004,                 1.6125,                 1.4011,                 1.4338,                0.00446,                0.00446,                0.00446
                     94,                 1.2658,                   1.01,                 1.4434,                0.76747,                0.58088,                0.69528,                0.40551,                 1.5914,                  1.312,                 1.4653,               0.003965,               0.003965,               0.003965
                     95,                 1.2659,                 1.0311,                 1.4237,                0.81924,                0.58824,                0.69731,                0.39927,                 1.5688,                 1.2657,                 1.4426,                0.00347,                0.00347,                0.00347
                     96,                 1.2479,                0.96457,                  1.428,                0.70198,                0.56618,                0.64997,                0.38632,                 1.5966,                 1.3481,                  1.415,               0.002975,               0.002975,               0.002975
                     97,                 1.2635,                0.96058,                 1.4169,                0.76191,                0.63235,                0.71651,                0.44348,                 1.4746,                 1.2246,                  1.376,                0.00248,                0.00248,                0.00248
                     98,                    1.2,                0.93721,                 1.3863,                0.77743,                0.61765,                0.71217,                 0.4234,                 1.5516,                  1.234,                 1.4067,               0.001985,               0.001985,               0.001985
                     99,                 1.2196,                0.92574,                  1.407,                0.79525,                0.57119,                0.69826,                0.42998,                 1.5359,                 1.2063,                 1.3934,                0.00149,                0.00149,                0.00149
