                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 1.6272,                 1.5143,                 1.8388,                0.75671,                0.58088,                0.61474,                0.33868,                 1.7284,                 1.6441,                 1.6788,                0.03713,                0.03713,                0.03713
                     28,                  1.584,                 1.4095,                 1.8003,                0.69966,                0.56618,                0.58475,                0.33981,                 1.7335,                 1.5617,                 1.6766,               0.036635,               0.036635,               0.036635
                     29,                 1.5407,                  1.368,                 1.7721,                0.78684,                0.59559,                0.62546,                0.36482,                 1.6907,                 1.5367,                 1.6346,                0.03614,                0.03614,                0.03614
                     30,                 1.5399,                 1.3851,                 1.7637,                0.73513,                0.63971,                0.60676,                0.35907,                 1.5491,                 1.5976,                 1.5855,               0.035645,               0.035645,               0.035645
                     31,                  1.528,                 1.4078,                 1.7343,                0.73151,                0.58088,                0.61304,                0.31804,                 1.6991,                 1.5905,                 1.6576,                0.03515,                0.03515,                0.03515
                     32,                 1.5032,                 1.3074,                 1.7276,                0.70948,                0.58088,                 0.5986,                0.30243,                 1.7404,                 1.5473,                 1.6314,               0.034655,               0.034655,               0.034655
                     33,                  1.516,                 1.3513,                 1.7317,                0.71936,                0.54412,                0.59848,                0.28679,                 1.8071,                  1.521,                 1.6807,                0.03416,                0.03416,                0.03416
                     34,                 1.4737,                 1.3194,                 1.6949,                 0.7356,                0.63235,                0.69184,                0.37916,                 1.6299,                 1.3148,                 1.6122,               0.033665,               0.033665,               0.033665
                     35,                 1.4957,                 1.2754,                 1.7078,                0.71714,                  0.625,                0.62364,                0.37151,                  1.512,                 1.4115,                 1.4987,                0.03317,                0.03317,                0.03317
                     36,                 1.4845,                 1.3079,                 1.6868,                0.83712,                0.56618,                0.66595,                0.39919,                 1.5159,                 1.4507,                 1.5439,               0.032675,               0.032675,               0.032675
                     37,                 1.4402,                 1.2212,                  1.662,                0.84393,                0.55882,                0.67799,                0.41518,                 1.4457,                 1.3662,                 1.4154,                0.03218,                0.03218,                0.03218
                     38,                 1.4352,                 1.2248,                 1.6563,                0.81788,                0.63971,                0.72234,                0.44526,                 1.5198,                 1.3521,                 1.4785,               0.031685,               0.031685,               0.031685
                     39,                 1.4054,                 1.1704,                 1.6319,                0.77519,                0.65441,                0.68106,                0.40572,                 1.4107,                  1.472,                 1.4372,                0.03119,                0.03119,                0.03119
                     40,                 1.4454,                 1.1531,                 1.6694,                0.80327,                0.65441,                0.72165,                0.44963,                 1.4253,                 1.2579,                 1.4793,               0.030695,               0.030695,               0.030695
                     41,                 1.4022,                 1.1683,                 1.6159,                0.83663,                0.58824,                0.68641,                0.42191,                 1.4518,                 1.2745,                 1.4675,                 0.0302,                 0.0302,                 0.0302
                     42,                 1.4092,                 1.1403,                 1.5994,                0.80971,                0.61765,                0.72388,                0.44365,                 1.3943,                 1.1598,                 1.4286,               0.029705,               0.029705,               0.029705
                     43,                 1.3702,                 1.1192,                 1.6117,                0.79364,                0.58824,                0.67555,                0.42484,                 1.4516,                 1.2667,                 1.4115,                0.02921,                0.02921,                0.02921
                     44,                 1.3703,                 1.1302,                 1.5984,                 0.8682,                0.62968,                0.72637,                0.44408,                 1.4293,                 1.2642,                 1.4143,               0.028715,               0.028715,               0.028715
                     45,                 1.3506,                 1.1101,                 1.5723,                0.73711,                0.55882,                0.64306,                0.40527,                 1.4147,                 1.2991,                 1.4351,                0.02822,                0.02822,                0.02822
                     46,                   1.35,                 1.0628,                 1.5628,                0.79269,                0.58824,                0.66195,                0.39475,                 1.3951,                 1.3555,                 1.4284,               0.027725,               0.027725,               0.027725
                     47,                 1.3706,                  1.092,                 1.5664,                0.73927,                0.62547,                0.63549,                 0.4034,                 1.3843,                 1.3874,                 1.4321,                0.02723,                0.02723,                0.02723
                     48,                 1.3681,                 1.0805,                 1.5883,                0.81598,                0.61951,                 0.6927,                0.47764,                 1.2539,                 1.1749,                 1.3189,               0.026735,               0.026735,               0.026735
                     49,                 1.3142,                   1.06,                 1.5289,                0.82862,                0.65441,                 0.7297,                0.47934,                  1.337,                 1.1318,                 1.3766,                0.02624,                0.02624,                0.02624
                     50,                 1.3115,                 1.0251,                 1.5187,                0.89373,                0.61841,                0.73618,                0.47378,                 1.3359,                 1.1839,                 1.3668,               0.025745,               0.025745,               0.025745
                     51,                 1.2932,                 1.0061,                  1.499,                0.86346,                  0.625,                0.73412,                0.49552,                 1.2262,                 1.1097,                 1.2837,                0.02525,                0.02525,                0.02525
                     52,                 1.2789,                 1.0104,                 1.5012,                0.70529,                  0.625,                0.68398,                0.41189,                 1.3648,                 1.2611,                 1.3256,               0.024755,               0.024755,               0.024755
                     53,                   1.29,                 1.0151,                  1.497,                 0.8209,                0.66176,                 0.7543,                0.52362,                 1.1548,                 1.1007,                 1.2605,                0.02426,                0.02426,                0.02426
                     54,                 1.2701,                0.97163,                  1.474,                0.84943,                0.62223,                0.71503,                0.49216,                 1.2412,                 1.1747,                 1.2733,               0.023765,               0.023765,               0.023765
                     55,                 1.2554,                 0.9569,                 1.4754,                0.77773,                0.66912,                0.72869,                0.49416,                 1.2907,                 1.0852,                  1.311,                0.02327,                0.02327,                0.02327
                     56,                  1.253,                0.96113,                 1.4705,                0.87916,                0.66176,                0.74793,                0.50212,                 1.2328,                 1.0854,                 1.2749,               0.022775,               0.022775,               0.022775
                     57,                 1.2209,                0.91278,                 1.4578,                0.85411,                0.66912,                0.76056,                0.52543,                 1.1828,                 1.0166,                 1.2428,                0.02228,                0.02228,                0.02228
                     58,                  1.226,                0.92161,                 1.4449,                0.84463,                0.69853,                0.77356,                0.52935,                 1.1558,                 0.9829,                  1.234,               0.021785,               0.021785,               0.021785
                     59,                 1.2327,                0.95991,                 1.4571,                0.87386,                0.69118,                0.76396,                0.50031,                 1.2519,                 1.0874,                 1.2797,                0.02129,                0.02129,                0.02129
                     60,                 1.2517,                 0.9421,                 1.4631,                0.88543,                0.66176,                0.76317,                0.54786,                 1.1185,                0.99677,                 1.2258,               0.020795,               0.020795,               0.020795
                     61,                 1.2355,                0.92549,                 1.4746,                0.87249,                0.68382,                0.77422,                0.55679,                 1.1711,                 1.0537,                 1.2203,                 0.0203,                 0.0203,                 0.0203
                     62,                 1.2016,                0.89211,                 1.4163,                0.88554,                0.61765,                0.75554,                0.52101,                 1.1621,                 1.0301,                 1.2137,               0.019805,               0.019805,               0.019805
                     63,                 1.1879,                0.88009,                 1.4225,                 0.9479,                0.65441,                0.79468,                0.58914,                 1.0894,                0.99317,                 1.2239,                0.01931,                0.01931,                0.01931
                     64,                  1.149,                 0.8457,                 1.3927,                0.92264,                0.69853,                0.81045,                0.58329,                  1.062,                0.87002,                 1.1931,               0.018815,               0.018815,               0.018815
                     65,                 1.1823,                0.86915,                 1.4424,                0.96703,                0.64705,                0.80063,                0.56494,                  1.166,                0.97149,                 1.2115,                0.01832,                0.01832,                0.01832
                     66,                 1.1538,                0.86597,                  1.394,                0.89506,                0.67647,                0.78831,                0.58938,                 1.0629,                0.93617,                 1.1776,               0.017825,               0.017825,               0.017825
                     67,                 1.1708,                 0.8765,                 1.4031,                0.83409,                0.69853,                0.78369,                0.57978,                 1.1084,                0.97473,                 1.1995,                0.01733,                0.01733,                0.01733
                     68,                 1.1434,                0.82486,                 1.3855,                0.89351,                0.67867,                0.80673,                0.58979,                 1.1389,                0.96498,                 1.1898,               0.016835,               0.016835,               0.016835
                     69,                 1.1808,                0.85786,                 1.3977,                0.86017,                0.67847,                0.78192,                0.55945,                 1.1447,                0.94618,                 1.2061,                0.01634,                0.01634,                0.01634
                     70,                 1.1744,                0.84717,                 1.3718,                0.82333,                 0.7196,                0.79526,                0.56973,                 1.1209,                0.94998,                 1.1796,               0.015845,               0.015845,               0.015845
