                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                0.97767,                0.65818,                 1.2789,                0.92352,                0.77206,                0.86386,                0.62706,                   1.08,                0.77987,                 1.1248,               0.003664,               0.003664,               0.003664
                     66,                0.96004,                0.65202,                 1.2639,                0.89911,                0.78676,                0.87257,                0.63491,                 1.0313,                0.78539,                 1.1111,               0.003565,               0.003565,               0.003565
                     67,                0.95755,                0.64866,                 1.2592,                0.93374,                0.72538,                  0.858,                0.63896,                0.99952,                 0.7529,                  1.077,               0.003466,               0.003466,               0.003466
                     68,                0.93223,                0.63047,                 1.2382,                0.93833,                0.78318,                0.85927,                0.63476,                 1.0652,                0.80035,                 1.1028,               0.003367,               0.003367,               0.003367
                     69,                0.96991,                0.63389,                 1.2537,                0.93502,                0.74062,                0.86681,                 0.6432,                0.99515,                0.72881,                 1.0784,               0.003268,               0.003268,               0.003268
                     70,                0.97478,                0.64701,                 1.2434,                0.86074,                0.81803,                 0.8675,                0.63396,                 1.0545,                0.75928,                 1.0958,               0.003169,               0.003169,               0.003169
                     71,                0.92765,                0.61613,                 1.2354,                0.91453,                0.70808,                 0.8461,                0.64764,                0.92351,                0.79816,                 1.0571,                0.00307,                0.00307,                0.00307
                     72,                0.88563,                0.58789,                 1.2093,                 0.9036,                0.75812,                0.85675,                0.66703,                0.91631,                0.75928,                 1.0386,               0.002971,               0.002971,               0.002971
                     73,                0.93028,                0.60595,                 1.2245,                0.88069,                0.78676,                0.85677,                0.66242,                0.86658,                0.72538,                 1.0318,               0.002872,               0.002872,               0.002872
                     74,                0.93647,                0.61868,                 1.2192,                0.92471,                0.73529,                0.84011,                0.65177,                0.93294,                0.75297,                 1.0599,               0.002773,               0.002773,               0.002773
                     75,                0.90321,                0.60551,                 1.2129,                0.87513,                0.77295,                0.85131,                0.66823,                0.88067,                0.69674,                 1.0253,               0.002674,               0.002674,               0.002674
                     76,                0.88397,                0.58495,                 1.2064,                0.90003,                0.76471,                0.84933,                0.67122,                 0.8851,                0.74032,                 1.0333,               0.002575,               0.002575,               0.002575
                     77,                0.88747,                0.58425,                 1.2057,                0.85979,                0.80882,                0.86075,                 0.6692,                0.88157,                0.72778,                 1.0286,               0.002476,               0.002476,               0.002476
                     78,                0.90756,                0.58852,                  1.219,                0.94766,                0.72794,                0.85483,                0.66796,                0.90913,                0.72591,                 1.0352,               0.002377,               0.002377,               0.002377
                     79,                0.91505,                0.61221,                 1.2194,                0.88732,                0.75276,                0.84873,                0.66233,                0.91437,                0.73119,                 1.0519,               0.002278,               0.002278,               0.002278
                     80,                0.87616,                0.56039,                 1.1924,                 0.9361,                0.75398,                0.85572,                0.67098,                0.84193,                0.67336,                 1.0194,               0.002179,               0.002179,               0.002179
                     81,                0.92136,                0.58392,                 1.2087,                0.92687,                0.74553,                0.86521,                 0.6535,                0.94481,                0.75474,                 1.0614,                0.00208,                0.00208,                0.00208
                     82,                0.87583,                0.57127,                 1.1986,                0.97911,                0.76471,                0.87395,                0.66462,                0.92552,                0.70707,                 1.0693,               0.001981,               0.001981,               0.001981
                     83,                0.88467,                0.57655,                 1.1914,                0.92415,                0.79412,                0.87483,                0.68758,                0.83069,                0.66912,                 1.0171,               0.001882,               0.001882,               0.001882
                     84,                 0.8767,                0.55839,                 1.1869,                0.85543,                0.82667,                0.86099,                0.69527,                 0.8183,                0.67694,                  1.004,               0.001783,               0.001783,               0.001783
                     85,                0.86571,                0.57756,                 1.1874,                0.90654,                0.78454,                0.86959,                0.68401,                0.88288,                0.69673,                 1.0143,               0.001684,               0.001684,               0.001684
                     86,                0.83973,                0.54945,                 1.1821,                0.90464,                0.76729,                0.86263,                0.65303,                0.95569,                0.72466,                 1.0412,               0.001585,               0.001585,               0.001585
                     87,                0.85378,                0.55628,                 1.1776,                0.96319,                0.76952,                0.87096,                0.67604,                0.85024,                0.66571,                0.99765,               0.001486,               0.001486,               0.001486
                     88,                0.86596,                0.56234,                 1.1776,                0.93878,                0.79412,                0.87696,                0.68768,                0.83772,                0.69275,                 1.0105,               0.001387,               0.001387,               0.001387
                     89,                0.85493,                0.56131,                  1.179,                0.93014,                0.78321,                0.87622,                0.68875,                0.83097,                 0.6606,                 1.0071,               0.001288,               0.001288,               0.001288
                     90,                0.68585,                0.46936,                 1.0677,                0.89576,                0.75822,                0.86323,                0.68282,                0.83683,                 0.6727,                 1.0159,               0.001189,               0.001189,               0.001189
                     91,                0.68081,                0.45156,                 1.0725,                0.93759,                0.79412,                0.87401,                0.69247,                0.81041,                0.63287,                 1.0064,                0.00109,                0.00109,                0.00109
                     92,                0.66131,                0.43185,                  1.054,                0.97358,                0.75735,                0.86791,                0.69406,                0.81311,                0.65072,                 1.0074,               0.000991,               0.000991,               0.000991
                     93,                0.65301,                0.44252,                 1.0627,                0.93042,                0.78663,                0.87323,                0.69331,                0.77731,                0.64586,                0.99909,               0.000892,               0.000892,               0.000892
                     94,                0.65145,                0.43071,                 1.0542,                0.89887,                0.83088,                0.88176,                0.70387,                0.78384,                0.61783,                0.99895,               0.000793,               0.000793,               0.000793
                     95,                0.61945,                0.45018,                 1.0202,                0.94669,                0.78351,                0.87428,                0.69497,                0.79394,                0.64822,                 1.0053,               0.000694,               0.000694,               0.000694
                     96,                0.62899,                0.40983,                 1.0317,                0.93818,                0.78116,                0.87421,                0.69182,                0.79999,                0.63823,                0.99803,               0.000595,               0.000595,               0.000595
                     97,                0.63711,                0.42027,                 1.0268,                0.93159,                0.78676,                0.87467,                0.69803,                0.77867,                0.62101,                0.98537,               0.000496,               0.000496,               0.000496
                     98,                0.60524,                0.40395,                   1.02,                0.93145,                0.79929,                 0.8779,                  0.695,                0.81026,                0.64488,                 1.0028,               0.000397,               0.000397,               0.000397
                     99,                0.60207,                0.40478,                 1.0228,                0.91652,                0.80729,                0.87612,                0.69806,                0.81143,                0.62418,                0.99836,               0.000298,               0.000298,               0.000298
